price,bedrooms,bathrooms,sqm_living,sqm_lot,floors,waterfront,view,condition,grade,sqm_above,sqm_basement,zipcode,sqm_living15,sqm_lot15,house_age,renovated
805000,4,2,176,418,1,0,0,3,7,138,37,98103,152,373,5,1
730000,2,1,173,316,1,0,0,3,7,94,79,98105,143,371,4,0
402000,3,2,160,716,1,0,0,4,7,108,52,98011,151,706,2,0
750000,4,2,242,434,1,0,0,3,8,145,97,98115,242,567,1,0
458000,3,1,146,1133,1,0,0,4,7,146,0,98045,162,1133,2,0
898000,3,2,328,906,2,0,0,3,10,328,0,98006,299,858,0,0
308000,4,2,182,524,2,0,0,3,7,182,0,98092,174,488,0,0
385000,3,2,207,771,2,0,0,3,7,207,0,98058,230,552,0,0
1020000,4,3,253,446,1,0,0,5,8,166,86,98105,210,446,4,0
1425000,5,3,264,580,2,0,0,5,9,227,37,98112,273,558,5,0
240000,3,1,117,684,1,0,0,3,7,117,0,98038,142,672,1,0
217000,3,1,173,790,1,0,0,4,7,173,0,98023,168,768,2,0
972000,4,1,187,586,1,0,2,5,8,150,37,98199,306,586,3,0
361280,2,1,76,595,1,0,0,4,7,76,0,98126,138,595,3,0
385000,3,1,113,135,1,0,0,3,6,58,56,98119,154,275,5,0
475000,3,2,206,5668,2,0,0,4,8,206,0,98027,179,5142,1,0
724950,4,2,266,338,1,0,2,5,7,160,106,98107,164,361,4,0
935000,5,4,393,902,2,0,0,3,10,393,0,98006,384,1139,0,0
169950,3,1,78,787,1,0,0,4,6,78,0,98023,78,785,2,0
585000,3,2,213,473,2,0,0,3,9,213,0,98006,213,742,0,0
480000,5,3,323,1192,2,0,2,3,10,269,55,98092,316,917,0,0
635000,4,2,396,3379,1,0,0,4,8,381,15,98155,226,1662,3,0
368750,3,2,207,531,2,0,0,3,7,207,0,98058,207,483,0,0
432500,6,2,286,511,2,0,0,1,7,286,0,98122,170,465,5,0
589000,3,2,209,403,2,0,0,3,8,209,0,98075,209,439,0,0
840000,4,3,294,588,2,0,0,3,9,212,82,98027,294,553,0,0
316500,3,2,164,360,2,0,0,3,7,164,0,98058,212,402,0,0
536000,4,2,268,821,2,0,0,3,7,268,0,98065,239,486,0,0
563750,4,2,250,2323,1,0,0,3,8,163,87,98029,245,2625,1,0
267950,4,1,161,683,1,0,0,4,6,161,0,98003,134,720,2,0
1640000,5,4,444,10971,2,0,0,3,11,444,0,98077,375,2952,1,0
269950,4,2,236,781,2,0,0,5,7,236,0,98032,149,748,1,0
731688,4,3,244,536,2,0,0,3,9,244,0,98052,322,572,0,0
240000,3,1,176,836,1,0,0,3,7,111,65,98188,191,836,2,0
555950,2,1,113,468,1,0,0,3,7,113,0,98117,132,468,2,0
289000,2,1,66,586,1,0,0,3,6,66,0,98126,69,586,3,0
745000,3,2,276,1114,1,0,0,3,9,164,112,98074,278,1120,0,0
397000,2,1,93,712,1,0,2,3,7,93,0,98115,146,590,3,0
233000,3,1,184,790,1,0,0,3,7,96,88,98106,170,790,2,0
625000,4,2,178,768,2,0,0,4,8,178,0,98027,189,828,1,0
535000,3,2,255,2184,2,0,4,3,10,255,0,98001,260,1524,1,0
270000,3,2,162,683,1,0,0,3,7,128,33,98032,164,767,2,0
360000,3,1,121,722,1,0,0,3,7,121,0,98034,141,706,2,0
1105000,4,1,255,372,2,0,0,5,9,179,75,98109,156,372,5,0
970000,4,1,377,372,2,0,3,3,10,269,109,98199,173,372,3,1
915000,5,2,324,1752,1,0,4,4,9,171,153,98005,250,1080,2,0
412000,4,1,133,976,1,0,0,4,7,105,28,98007,192,803,2,0
265000,4,1,173,847,1,0,0,4,7,103,70,98032,146,847,2,0
426000,4,2,197,716,1,0,0,4,7,138,59,98034,176,762,1,0
266000,4,2,173,1180,1,0,0,3,8,106,67,98023,181,812,1,0
325000,3,2,217,460,1,0,0,3,6,133,84,98118,108,475,5,0
615000,3,1,155,474,1,0,2,5,7,92,63,98144,199,414,3,0
310000,3,1,198,664,1,0,0,3,8,147,51,98023,203,735,1,0
340000,4,1,177,680,1,0,0,3,7,177,0,98034,132,686,2,0
562500,2,1,109,260,1,0,0,4,5,109,0,98103,154,464,5,0
447000,2,1,91,149,2,0,0,3,8,91,0,98119,110,149,0,0
2450000,7,4,434,2148,2,0,2,3,11,434,0,98039,301,1293,1,0
250000,4,1,232,586,1,0,0,4,7,139,93,98032,160,829,2,0
633000,4,2,188,748,2,0,0,3,8,188,0,98074,216,681,1,0
310000,3,2,120,82,3,0,0,3,7,120,0,98125,118,107,0,0
439000,2,1,151,10582,1,0,0,3,7,151,0,98045,145,5093,0,0
470000,3,3,159,221,2,0,0,3,8,126,33,98029,132,108,0,0
270000,3,2,160,795,1,0,0,4,7,160,0,98002,136,795,2,0
299500,3,1,169,819,2,0,0,3,7,169,0,98003,165,683,0,0
227000,3,1,105,931,1,0,0,4,6,105,0,98032,164,716,2,0
735000,4,2,283,224,2,1,4,3,8,283,0,98118,243,226,2,0
537000,3,3,224,695,2,0,2,3,7,224,0,98155,243,695,3,1
699000,4,2,227,1345,1,0,0,4,9,154,72,98005,261,1446,2,0
330000,2,1,74,421,1,0,0,3,6,56,19,98115,160,632,4,0
229000,3,1,96,725,1,0,0,3,7,96,0,98168,151,1177,2,0
200000,3,1,138,520,1,0,0,4,6,87,50,98178,125,1032,3,0
522500,3,1,159,902,1,0,0,4,8,159,0,98008,169,809,2,0
1295000,3,2,321,497,1,0,3,4,9,241,80,98199,270,497,4,0
2000000,3,3,243,1523,2,1,4,3,9,243,0,98125,241,1204,0,0
352000,3,1,117,669,1,0,0,3,7,117,0,98034,136,669,2,0
855000,4,3,241,581,2,0,2,3,9,208,33,98115,210,630,2,0
267000,3,2,147,1138,2,0,0,3,8,147,0,98198,145,920,1,0
484000,2,1,154,558,1,0,0,3,7,108,46,98105,154,372,3,0
402000,4,2,274,1444,1,0,0,4,8,197,77,98042,264,1593,1,0
905000,4,2,208,465,2,0,0,3,8,164,44,98122,197,465,5,1
274000,4,1,180,697,1,0,0,4,7,160,20,98030,186,836,2,0
475000,3,1,172,2458,1,0,0,4,7,172,0,98010,196,2164,2,1
1535000,4,4,536,934,1,0,3,5,9,294,243,98115,274,623,3,0
628000,4,2,212,559,1,0,0,3,7,106,106,98122,208,576,5,0
675000,6,1,255,591,1,0,3,3,8,127,127,98146,200,613,3,0
429900,4,3,349,434,2,0,0,3,8,255,95,98038,305,375,0,0
260000,3,1,147,761,1,0,0,3,7,106,41,98148,143,881,2,0
690000,3,1,149,409,1,0,0,3,7,96,53,98112,200,372,3,0
1081000,4,2,195,1131,1,0,0,5,9,195,0,98040,223,996,2,0
360000,4,2,243,682,2,0,0,3,8,243,0,98003,212,839,1,0
499000,3,1,171,465,1,0,0,4,7,86,86,98117,113,465,5,0
159000,3,1,123,607,1,0,0,3,7,123,0,98055,199,688,3,0
430000,3,1,143,753,1,0,0,4,7,87,56,98133,171,753,3,0
1050000,5,2,234,1731,1,0,0,3,8,154,80,98004,279,1545,2,0
725000,5,2,351,1859,1,0,1,4,9,176,176,98155,264,1850,1,0
150000,3,1,112,885,1,0,0,3,7,112,0,98168,140,879,2,0
840000,4,2,253,810,2,0,0,4,9,253,0,98006,230,810,1,0
499000,4,2,288,530,2,0,0,3,9,288,0,98038,284,558,0,0
285000,3,1,151,372,1,0,0,3,7,102,49,98106,121,372,2,0
340000,4,2,178,669,1,0,0,3,7,112,65,98198,157,702,1,0
405100,4,2,147,678,1,0,0,4,7,147,0,98155,110,878,2,0
464000,3,2,157,455,2,0,0,3,7,157,0,98053,206,458,0,0
723000,4,2,182,807,1,0,0,4,8,120,62,98004,201,807,2,0
430000,8,3,400,970,2,0,0,4,8,260,139,98059,165,972,1,0
645000,3,1,171,395,1,0,0,3,7,87,84,98116,149,395,5,1
1580000,4,2,323,1858,2,0,2,4,10,244,79,98004,350,1884,1,0
925000,5,3,252,390,2,0,0,3,7,176,76,98115,200,390,4,1
759000,4,1,195,441,1,0,0,3,7,125,71,98103,158,383,1,0
690000,4,2,164,725,1,0,0,3,8,164,0,98117,181,725,2,0
358800,4,2,200,757,2,0,0,3,8,200,0,98031,200,673,0,0
683000,5,1,160,372,1,0,0,3,7,141,19,98112,212,372,4,0
650000,3,1,133,394,1,0,0,3,7,133,0,98103,154,394,4,0
288000,5,2,259,447,1,0,0,4,7,199,60,98002,98,447,3,0
209950,3,1,110,678,1,0,0,4,7,110,0,98002,189,783,2,0
939000,3,3,228,859,2,0,4,3,8,182,46,98136,243,949,4,1
320000,3,1,124,544,1,0,0,3,7,86,37,98108,134,544,2,0
283748,3,2,180,888,2,0,0,3,7,180,0,98023,167,888,1,0
370000,3,2,149,708,1,0,0,3,7,119,30,98011,149,763,1,0
399950,4,2,298,3874,1,0,0,4,8,150,149,98042,195,3846,1,0
360000,5,2,268,641,1,0,0,3,8,156,112,98058,193,519,1,1
365000,2,1,108,749,1,0,0,4,7,108,0,98136,139,749,3,0
396900,3,2,126,290,2,0,0,3,7,126,0,98115,126,290,1,0
321000,3,2,187,418,2,0,0,3,7,187,0,98001,187,418,0,0
245000,3,2,134,651,1,0,0,3,7,134,0,98030,156,669,1,0
502000,2,1,146,437,1,0,1,3,8,146,0,98136,169,437,4,0
257000,4,2,217,710,1,0,0,3,8,167,49,98023,216,737,1,0
423000,4,1,175,679,1,0,0,3,7,94,81,98034,159,669,1,0
485000,4,2,172,921,1,0,0,4,7,172,0,98008,153,806,2,0
500000,4,2,207,796,2,0,0,3,8,207,0,98059,223,721,0,0
442000,2,1,92,401,1,0,2,4,6,92,0,98126,138,534,4,0
475000,3,1,160,355,1,0,0,3,7,160,0,98105,186,355,4,0
625000,4,2,300,923,2,0,0,3,8,300,0,98028,262,904,1,0
194000,3,1,110,562,1,0,0,3,6,76,33,98178,99,562,3,0
410000,3,2,135,1785,2,0,0,3,7,135,0,98074,159,1997,1,0
1034500,4,2,220,1009,2,0,0,3,9,220,0,98004,233,2014,0,0
490000,4,2,239,572,2,0,0,3,7,239,0,98065,191,492,0,0
348500,4,1,174,704,1,0,0,3,7,138,36,98034,155,704,2,0
380000,3,1,113,279,1,0,0,3,6,113,0,98103,125,279,5,0
660000,3,2,164,200,3,0,0,3,8,164,0,98122,187,297,0,0
525000,3,1,139,632,1,0,0,3,7,139,0,98105,139,632,3,0
235000,3,2,103,811,1,0,0,4,7,103,0,98002,129,720,1,0
1210000,4,3,463,1679,2,0,3,3,11,463,0,98065,379,1355,0,0
397950,4,1,219,754,1,0,0,4,7,110,110,98133,155,758,4,1
268000,3,1,149,717,1,0,0,3,7,149,0,98002,195,717,0,0
525000,3,1,135,372,1,0,1,4,8,88,46,98118,175,372,3,0
549950,3,2,249,545,2,0,0,3,8,249,0,98011,249,545,0,0
370000,3,1,107,613,1,0,0,4,6,107,0,98033,142,613,2,0
299000,4,2,174,622,2,0,0,3,7,174,0,98003,153,606,0,0
715000,6,2,316,465,2,0,2,3,8,266,50,98107,167,465,1,0
430000,4,1,168,669,1,0,0,3,7,168,0,98034,191,669,2,0
345000,3,1,173,668,1,0,0,4,7,117,56,98058,172,696,1,0
1600000,3,3,352,1766,2,0,4,3,10,352,0,98177,255,1731,1,0
534640,3,2,198,325,1,0,0,4,8,112,86,98072,189,345,0,0
1225000,3,2,266,418,2,0,2,3,8,184,82,98119,215,418,4,0
351000,4,2,220,676,2,0,0,3,7,220,0,98031,194,712,0,0
745000,4,2,213,967,2,0,0,3,8,213,0,98005,190,967,2,0
320000,2,1,104,495,1,0,1,3,6,70,34,98126,142,495,4,0
555700,3,2,168,1154,1,0,0,4,7,168,0,98008,207,1146,2,0
690000,4,2,299,3290,2,0,0,3,9,299,0,98072,283,3276,1,0
449000,3,1,154,901,1,0,0,4,7,154,0,98155,191,1917,3,0
308500,2,1,79,574,1,0,0,4,7,79,0,98155,102,574,3,0
340000,4,2,248,545,2,0,0,3,9,248,0,98030,248,566,0,0
937750,4,2,240,331,1,0,0,5,7,159,81,98115,184,353,4,0
725126,4,2,297,1150,2,0,0,3,10,297,0,98059,350,1204,0,0
135000,3,1,78,279,1,0,0,3,5,78,0,98178,94,558,3,0
635000,4,2,276,740,1,0,0,3,8,188,88,98125,131,740,2,0
245500,2,1,73,697,1,0,0,3,6,73,0,98011,183,834,3,0
230000,6,1,199,3393,1,0,0,4,8,199,0,98001,159,1115,5,1
1770000,3,2,240,1357,1,0,2,4,9,240,0,98004,224,1333,3,0
425000,5,2,203,732,1,0,0,4,7,112,91,98133,171,474,2,0
220000,2,1,99,969,1,0,0,3,7,99,0,98125,208,948,2,0
370000,3,2,173,846,1,0,0,3,8,173,0,98155,151,885,3,1
390000,3,2,171,1563,1,0,0,5,7,89,82,98059,168,1555,2,0
239000,3,1,125,1532,1,0,0,4,7,125,0,98042,141,971,2,0
345000,4,2,216,683,2,0,0,3,8,216,0,98058,202,683,2,0
289000,3,2,196,772,1,0,0,4,7,196,0,98030,156,698,1,0
285000,5,1,171,748,1,0,0,4,7,171,0,98198,157,758,2,0
147400,3,2,100,857,1,0,0,2,7,100,0,98146,131,914,2,0
600000,2,1,120,431,1,0,0,3,7,120,0,98112,180,431,4,0
520000,3,2,205,1003,1,0,0,3,7,143,62,98178,207,999,2,0
352500,3,2,131,1311,1,0,2,3,7,109,22,98065,145,1704,1,0
448000,5,3,348,2294,2,0,0,3,9,257,91,98038,268,2418,0,0
270000,4,2,227,664,1,0,0,3,7,112,115,98032,166,664,2,1
872500,3,2,190,558,1,0,0,3,8,171,19,98109,169,457,3,0
2152500,4,3,357,578,1,0,3,4,10,241,116,98199,305,550,3,0
225000,3,1,154,671,1,0,0,3,7,91,63,98168,164,751,2,0
735000,4,2,152,558,1,0,0,4,9,152,0,98119,177,558,5,0
375000,3,1,122,781,1,0,0,3,7,122,0,98034,156,743,2,1
279950,3,1,160,908,1,0,0,3,8,160,0,98032,183,781,1,0
1950000,4,2,374,1742,2,0,4,4,10,263,111,98004,293,1942,1,0
310000,3,2,182,218,2,0,0,3,7,163,20,98118,164,182,0,0
975000,4,2,301,3261,2,0,0,4,9,301,0,98005,310,2277,1,0
650000,10,2,336,1107,2,0,0,4,7,280,56,98006,190,1107,2,0
930000,2,1,167,418,1,0,2,3,7,93,74,98109,211,357,3,0
412000,4,1,182,465,1,0,0,3,7,91,91,98106,121,465,5,0
225000,3,1,116,948,1,0,0,3,6,116,0,98178,167,770,2,0
507000,3,2,197,669,2,0,0,3,8,197,0,98133,179,670,0,0
1755000,4,4,359,6315,2,0,2,4,12,359,0,98177,410,11902,4,0
230000,3,2,125,280,2,0,0,3,7,125,0,98038,99,300,0,0
316000,1,2,165,17515,2,0,0,3,10,165,0,98045,165,1960,0,0
616200,5,3,364,449,2,0,0,3,9,282,83,98065,247,449,0,0
509900,3,1,157,4979,1,0,0,3,8,157,0,98053,213,4898,1,0
370000,4,2,239,721,2,0,0,3,8,239,0,98058,199,708,1,0
619100,3,1,174,653,1,0,0,3,7,174,0,98033,169,697,1,0
805000,3,2,266,1046,1,0,1,5,8,213,53,98166,189,1046,2,0
612125,2,1,155,558,1,0,0,3,7,101,54,98119,155,558,3,0
350000,2,1,99,87,3,0,0,3,8,99,0,98115,102,297,0,0
225000,2,1,87,1394,1,0,0,3,7,87,0,98055,135,1394,2,0
335000,3,2,241,530,2,0,0,3,8,241,0,98042,222,530,0,0
972800,5,3,325,972,2,0,0,3,11,325,0,98059,325,1091,0,0
500000,3,1,157,4470,1,0,0,3,7,157,0,98053,192,3268,2,0
2200000,4,3,352,669,2,0,0,3,10,235,117,98112,302,669,4,0
415000,3,1,101,781,1,0,0,4,7,101,0,98008,123,781,2,0
399000,3,3,208,974,2,0,0,4,7,159,49,98106,142,487,3,0
376000,2,1,107,372,1,0,0,3,7,107,0,98199,107,399,3,0
340000,3,2,174,314,1,0,0,3,7,104,70,98136,174,174,5,0
490000,5,2,278,669,2,0,0,3,8,278,0,98059,252,708,0,0
374000,4,2,240,582,2,0,0,3,7,240,0,98056,201,335,0,0
852000,4,1,206,333,1,0,0,4,7,137,70,98115,162,333,4,0
473000,3,2,151,1144,2,0,0,3,7,151,0,98074,189,1298,1,0
540000,3,1,241,2416,1,0,0,3,8,183,58,98029,241,2718,2,0
431000,2,2,129,1164,1,0,0,3,8,90,39,98155,180,1164,2,0
435000,4,3,211,673,1,0,0,3,7,131,80,98155,162,704,1,0
1051000,4,3,271,3158,1,0,3,5,8,136,136,98008,276,1414,2,0
450000,3,2,116,83,2,0,0,3,8,97,20,98116,116,120,0,0
157500,3,1,102,2510,1,0,0,3,6,89,13,98178,119,826,3,0
244000,3,1,139,695,1,0,0,4,8,139,0,98023,180,695,1,0
550000,3,2,260,985,2,0,0,3,9,260,0,98011,240,985,0,0
975000,4,2,318,17043,2,0,0,3,10,318,0,98053,210,3217,0,0
426500,4,2,195,8218,1,0,0,3,6,195,0,98038,200,5870,1,0
615000,3,1,166,360,1,0,0,5,7,101,65,98144,126,379,5,0
542000,3,2,206,1120,2,0,0,3,8,206,0,98052,216,1118,1,0
710000,4,1,186,558,1,0,3,5,7,93,93,98109,243,407,2,0
289950,3,2,164,878,1,0,0,3,8,164,0,98001,204,798,1,0
1900000,4,2,398,1177,2,0,0,3,9,362,35,98004,334,1178,3,1
528000,2,1,117,474,1,0,0,4,7,104,13,98117,117,474,4,0
471000,2,1,78,474,1,0,0,4,7,78,0,98117,144,474,3,0
250000,4,2,170,617,2,0,0,3,8,170,0,98001,223,601,0,0
155000,3,1,90,781,1,0,0,3,7,90,0,98003,114,781,2,0
515000,4,1,162,758,1,0,0,4,7,130,32,98177,149,758,3,0
336600,3,2,154,787,2,0,0,3,7,154,0,98038,184,791,0,0
915000,3,2,222,256,2,0,0,5,8,147,75,98109,204,480,4,0
350000,2,1,100,673,2,0,0,4,7,100,0,98034,167,680,1,0
1300000,4,1,243,2007,1,0,0,4,8,243,0,98004,271,1889,2,0
175000,3,1,99,573,1,0,0,3,7,99,0,98001,123,736,2,0
545000,2,2,133,361,1,0,0,4,7,133,0,98117,133,361,3,0
475000,4,3,223,502,2,0,2,4,7,149,74,98178,223,502,2,0
390000,2,1,62,1069,1,0,0,3,5,62,0,98059,203,1069,0,0
645000,4,2,266,1301,2,0,0,3,8,266,0,98019,246,1354,0,0
410000,3,1,211,761,1,0,0,4,8,132,79,98155,188,1310,2,0
480000,4,2,203,916,2,0,2,3,8,203,0,98045,222,907,0,0
725000,3,1,173,558,2,0,2,4,8,173,0,98144,282,662,2,0
1150000,6,4,561,20404,2,0,0,3,11,381,180,98029,187,3008,0,0
300000,2,1,94,1108,1,0,0,3,6,94,0,98155,113,1045,3,0
752000,4,2,239,760,1,0,2,3,8,159,80,98118,191,697,2,0
585000,4,2,181,346,2,0,0,3,8,181,0,98029,160,346,0,0
678700,3,1,183,980,1,0,0,4,8,121,62,98033,232,794,2,0
603000,4,2,196,1037,2,0,0,3,9,196,0,98074,247,1106,1,0
715000,3,1,153,676,1,0,4,4,7,107,46,98117,214,752,4,0
1395000,4,3,327,11943,2,0,2,4,10,327,0,98072,303,7408,1,0
1085000,3,2,264,697,2,0,3,3,11,264,0,98034,240,550,0,0
467500,2,1,138,446,1,0,0,4,7,70,69,98136,130,558,4,0
359000,3,2,153,671,1,0,0,3,7,114,39,98133,157,693,1,0
745000,4,2,182,420,1,0,0,3,8,89,93,98116,156,420,4,1
450000,3,2,228,3920,1,0,0,4,7,228,0,98042,134,3920,1,1
935000,3,2,160,186,1,0,0,3,8,99,61,98109,148,372,5,1
615000,3,2,184,291,2,0,0,3,8,176,8,98027,201,208,0,0
1031000,3,2,382,3322,2,0,0,3,7,382,0,98033,252,824,1,0
283500,4,2,185,518,2,0,0,3,7,185,0,98092,188,595,0,0
340000,2,1,80,660,1,0,0,3,6,80,0,98177,135,660,3,0
370000,4,2,216,861,2,0,0,3,8,216,0,98188,216,848,1,0
1150000,3,2,389,894,2,0,0,3,10,389,0,98006,339,773,0,0
265000,4,1,180,886,1,0,0,3,7,100,80,98031,180,821,2,0
480000,4,2,234,220,2,0,0,3,8,157,77,98122,142,220,5,0
667500,3,2,175,353,1,0,0,5,7,96,79,98115,158,353,4,0
1398000,3,2,270,933,2,0,0,4,10,270,0,98004,225,1142,1,0
2300000,7,4,493,819,2,0,0,3,10,339,154,98004,271,986,0,0
465000,3,2,248,697,1,0,0,4,7,152,96,98166,183,892,2,0
192500,1,1,44,5924,1,0,2,5,5,44,0,98022,125,4346,4,0
345000,3,1,99,520,1,0,0,4,6,71,28,98146,122,520,3,0
439800,3,1,104,641,1,0,0,5,7,104,0,98007,121,651,2,0
468000,4,1,209,797,1,0,0,4,7,124,86,98011,209,932,2,0
775000,4,2,192,787,1,0,0,4,8,116,76,98033,192,883,1,0
684680,4,2,220,870,2,0,0,4,8,220,0,98052,220,903,1,0
910000,4,3,332,2574,2,0,0,3,11,332,0,98052,353,3335,1,0
3640900,4,3,449,2068,2,1,4,4,11,449,0,98039,355,2378,1,0
375000,3,1,108,2088,1,0,0,4,7,108,0,98028,180,1487,1,0
250000,3,2,150,613,2,0,0,3,7,150,0,98003,154,715,0,0
3065000,5,3,386,697,2,0,4,5,11,326,59,98119,209,376,5,0
442500,4,2,171,704,1,0,0,4,7,129,42,98034,169,697,2,0
900000,3,3,379,20232,1,0,3,3,10,379,0,98092,252,20241,0,0
699000,3,2,169,379,2,0,2,3,8,169,0,98107,201,502,3,1
360000,4,2,249,1744,1,0,0,5,8,249,0,98001,114,1464,2,0
1675000,4,4,445,2362,2,0,0,3,12,445,0,98074,356,1516,0,0
675000,5,2,225,1952,1,0,0,3,8,225,0,98033,180,751,2,0
345000,2,1,105,751,1,0,0,4,7,105,0,98133,113,725,4,0
229000,4,1,123,465,1,0,0,3,7,123,0,98106,152,480,4,0
300000,3,1,120,1154,1,0,0,3,6,120,0,98070,151,1154,5,0
392500,3,3,149,120,3,0,0,3,8,149,0,98117,149,128,0,0
552000,3,1,104,214,1,0,0,4,7,76,28,98117,133,474,5,0
457000,2,1,191,668,1,0,0,3,7,132,59,98125,173,664,3,0
518000,4,2,263,1279,2,0,0,3,8,263,0,98019,218,1304,1,0
237000,3,2,112,617,1,0,0,4,7,112,0,98031,145,669,1,0
399950,3,2,145,1115,1,0,0,3,7,117,28,98065,169,3401,1,0
605000,3,2,210,1591,2,0,0,3,7,210,0,98155,219,1384,1,0
295000,4,2,172,762,2,0,0,3,7,172,0,98031,172,736,1,0
513000,4,2,179,747,1,0,0,3,7,128,51,98034,193,669,1,0
765000,4,2,300,399,2,0,0,3,9,300,0,98033,299,472,0,0
696950,4,2,228,500,1,0,0,4,7,144,84,98117,178,489,4,0
329000,3,1,112,525,1,0,0,3,7,112,0,98178,150,525,4,0
339999,3,2,219,752,2,0,0,3,8,219,0,98092,173,628,0,0
364500,3,1,99,883,1,0,0,3,7,99,0,98125,141,787,2,0
607500,5,1,206,558,1,0,0,3,7,132,74,98199,144,159,4,0
550000,3,1,82,619,1,0,0,3,6,82,0,98033,157,610,2,0
479900,4,2,233,906,1,0,0,3,8,151,82,98028,184,906,2,0
1120280,4,4,235,165,3,0,2,3,9,195,40,98119,201,223,0,0
192000,2,1,65,980,1,0,0,3,6,65,0,98166,83,980,3,0
250000,3,2,139,483,1,0,0,3,7,99,41,98042,152,483,1,0
340000,3,2,105,918,2,0,0,3,6,105,0,98053,177,1385,0,0
340000,3,2,132,563,1,0,0,5,7,77,55,98146,132,591,3,0
635250,3,2,205,2048,1,0,0,5,8,140,65,98004,230,1325,1,0
324800,2,1,109,469,1,0,0,3,6,82,27,98108,133,529,3,0
78000,2,1,72,1519,1,0,0,1,5,72,0,98168,158,965,3,0
400000,4,1,164,1197,1,0,0,3,8,164,0,98028,200,1197,1,0
640500,3,1,99,419,1,0,2,4,7,99,0,98136,128,419,4,0
570000,3,2,179,1016,1,0,0,3,8,117,62,98155,189,813,2,0
1330000,3,1,180,268,1,0,2,3,8,180,0,98119,237,335,5,0
330490,3,2,134,683,1,0,0,4,7,97,37,98058,140,683,1,0
335000,3,2,162,489,2,0,0,3,7,162,0,98038,203,465,0,0
314000,5,2,205,1255,1,0,0,5,7,136,70,98188,148,1008,2,0
625000,4,2,204,337,1,0,0,5,8,185,19,98115,135,286,4,0
809000,3,2,241,717,2,0,0,3,9,241,0,98007,242,882,1,0
535000,3,2,259,1811,2,0,0,3,9,259,0,98059,240,1660,1,0
275000,5,1,203,853,1,0,0,3,7,106,97,98188,199,861,2,0
358000,4,2,240,1106,1,0,0,4,7,151,89,98058,146,871,2,0
297975,3,2,262,753,1,0,0,4,7,160,102,98168,97,753,3,0
492000,2,1,121,2067,1,0,0,4,7,121,0,98059,121,1376,3,1
210000,2,1,67,747,1,0,0,3,6,67,0,98166,214,883,3,0
622500,3,2,210,423,1,0,0,4,7,128,82,98126,174,426,4,0
550000,3,2,144,101,3,0,0,3,8,129,15,98102,144,100,0,0
190000,3,1,129,716,1,0,0,5,7,129,0,98058,117,716,2,0
340000,4,2,221,870,2,0,0,3,8,221,0,98023,204,914,0,0
678000,3,2,245,554,2,0,0,3,9,245,0,98052,249,484,0,0
275000,5,2,210,1112,1,0,0,4,7,116,94,98031,181,1112,2,0
493000,3,2,160,625,1,0,0,4,7,118,42,98122,157,302,3,0
147000,3,1,99,1301,1,0,0,3,7,99,0,98178,86,1162,2,0
334000,3,2,186,671,2,0,0,4,7,186,0,98030,181,694,1,0
605000,4,2,260,1002,1,0,0,3,8,132,128,98008,199,1003,2,0
365000,3,1,135,5708,1,0,0,4,8,135,0,98092,210,7651,1,0
345000,3,1,151,986,1,0,0,4,6,151,0,98059,156,1003,2,0
999000,3,2,252,2165,1,0,4,3,9,193,59,98177,226,1859,2,0
470000,2,1,141,392,1,0,0,4,7,78,63,98117,104,530,5,0
599000,5,2,254,2098,1,0,0,3,7,193,60,98075,210,1437,2,1
255000,3,2,162,964,1,0,0,5,7,162,0,98042,132,945,1,0
295000,4,1,167,2663,1,0,0,4,7,167,0,98031,167,486,1,0
550000,4,3,386,1505,2,0,0,3,10,386,0,98003,336,1414,0,0
1305000,5,3,304,379,2,0,0,3,9,203,101,98115,131,379,0,0
225000,2,1,99,558,1,0,0,4,5,99,0,98178,178,558,4,0
345000,3,3,149,175,2,0,0,3,8,126,22,98133,129,128,0,0
475000,4,1,153,723,1,0,0,4,7,107,46,98133,129,669,3,0
497500,5,1,202,800,1,0,0,4,7,114,87,98008,155,800,2,0
649500,3,3,347,35625,1,0,0,4,9,207,139,98038,180,20242,1,0
734500,4,2,305,636,2,0,0,3,10,305,0,98052,305,694,0,0
276000,3,1,81,747,1,0,0,3,7,81,0,98177,134,747,3,0
235000,2,1,84,2677,1,0,0,1,6,84,0,98065,126,669,4,0
325000,2,1,130,1004,1,0,0,4,7,130,0,98011,145,1048,1,0
425000,4,2,156,887,1,0,0,4,7,100,56,98028,176,887,1,0
307000,4,2,222,2228,2,0,0,3,7,160,62,98023,181,2114,3,0
635000,3,2,214,511,1,0,0,4,8,186,28,98144,195,465,4,0
223000,3,1,125,695,1,0,0,4,7,125,0,98002,140,766,2,0
425000,3,2,242,1011,2,0,0,3,9,242,0,98042,260,1069,1,0
190000,3,2,152,718,1,0,0,4,7,113,39,98038,145,703,1,0
275000,4,1,182,574,1,0,0,4,8,182,0,98023,187,759,2,0
450000,3,2,138,182,2,0,0,3,8,138,0,98029,130,106,0,0
1468000,4,3,466,3203,2,0,0,3,12,466,0,98006,442,3203,1,0
550000,4,2,143,465,1,0,0,4,7,143,0,98105,166,372,5,0
835000,4,2,375,952,2,0,2,3,8,308,67,98177,231,714,3,1
900000,6,3,281,1281,2,0,0,3,8,281,0,98040,160,1255,3,1
290000,2,2,148,871,1,0,0,3,7,85,63,98055,145,792,1,0
1035000,4,2,270,849,2,0,0,3,10,270,0,98033,175,1042,0,0
